filepath,layer,language,frequency
10shot_czech_english_predictions_german_instructions_llama3b.csv,22,eng,652.7104000000028
10shot_czech_english_predictions_german_instructions_llama3b.csv,22,ces,8.766599999999999
10shot_czech_english_predictions_german_instructions_llama3b.csv,23,eng,650.6435000000021
10shot_czech_english_predictions_german_instructions_llama3b.csv,23,ces,11.9102
10shot_czech_english_predictions_german_instructions_llama3b.csv,24,eng,647.7387999999984
10shot_czech_english_predictions_german_instructions_llama3b.csv,24,ces,13.153700000000002
10shot_czech_english_predictions_german_instructions_llama3b.csv,25,eng,655.4241999999983
10shot_czech_english_predictions_german_instructions_llama3b.csv,25,ces,18.144900000000003
10shot_czech_english_predictions_german_instructions_llama3b.csv,26,eng,680.153399999999
10shot_czech_english_predictions_german_instructions_llama3b.csv,26,ces,33.28309999999999
10shot_czech_english_predictions_german_instructions_llama3b.csv,27,eng,753.6829999999998
10shot_czech_english_predictions_german_instructions_llama3b.csv,27,ces,48.8924
10shot_czech_english_predictions_german_instructions_llama3b.csv,28,eng,713.1041999999966
10shot_czech_english_predictions_german_instructions_llama3b.csv,28,ces,42.59889999999996
10shot_czech_english_predictions_german_instructions_llama3b.csv,6,eng,2.7370999999999963
10shot_czech_english_predictions_german_instructions_llama3b.csv,6,ces,0.0094
10shot_czech_english_predictions_german_instructions_llama3b.csv,12,eng,1.6184000000000132
10shot_czech_english_predictions_german_instructions_llama3b.csv,12,ces,0.21820000000000006
10shot_czech_english_predictions_german_instructions_llama3b.csv,13,eng,1.1167
10shot_czech_english_predictions_german_instructions_llama3b.csv,13,ces,0.5787000000000001
10shot_czech_english_predictions_german_instructions_llama3b.csv,4,ces,2.85559999999999
10shot_czech_english_predictions_german_instructions_llama3b.csv,4,eng,0.0646
0shot_english_arabic_predictions_german_instructions_llama3b.csv,7,eng,2.7248999999999968
0shot_english_arabic_predictions_german_instructions_llama3b.csv,7,ara,0.012
0shot_english_arabic_predictions_german_instructions_llama3b.csv,8,eng,1.5039999999999993
0shot_english_arabic_predictions_german_instructions_llama3b.csv,13,eng,5.083899999999986
0shot_english_arabic_predictions_german_instructions_llama3b.csv,14,eng,2.880899999999999
0shot_english_arabic_predictions_german_instructions_llama3b.csv,14,ara,0.0011
0shot_english_arabic_predictions_german_instructions_llama3b.csv,15,eng,25.240999999999943
0shot_english_arabic_predictions_german_instructions_llama3b.csv,15,ara,0.020200000000000003
0shot_english_arabic_predictions_german_instructions_llama3b.csv,16,eng,7.7713999999999865
0shot_english_arabic_predictions_german_instructions_llama3b.csv,16,ara,0.0518
0shot_english_arabic_predictions_german_instructions_llama3b.csv,17,eng,13.053500000000005
0shot_english_arabic_predictions_german_instructions_llama3b.csv,17,ara,0.0674
0shot_english_arabic_predictions_german_instructions_llama3b.csv,18,eng,44.37839999999995
0shot_english_arabic_predictions_german_instructions_llama3b.csv,18,ara,0.3298000000000003
0shot_english_arabic_predictions_german_instructions_llama3b.csv,19,eng,280.9994000000003
0shot_english_arabic_predictions_german_instructions_llama3b.csv,19,ara,0.9990000000000001
0shot_english_arabic_predictions_german_instructions_llama3b.csv,20,eng,422.5178999999999
0shot_english_arabic_predictions_german_instructions_llama3b.csv,20,ara,0.5133
0shot_english_arabic_predictions_german_instructions_llama3b.csv,21,eng,563.2040999999998
0shot_english_arabic_predictions_german_instructions_llama3b.csv,21,ara,0.8419
0shot_english_arabic_predictions_german_instructions_llama3b.csv,22,eng,578.1515999999968
0shot_english_arabic_predictions_german_instructions_llama3b.csv,22,ara,0.9285999999999998
0shot_english_arabic_predictions_german_instructions_llama3b.csv,23,eng,586.5750000000007
0shot_english_arabic_predictions_german_instructions_llama3b.csv,23,ara,1.1039999999999994
0shot_english_arabic_predictions_german_instructions_llama3b.csv,24,eng,588.6092000000006
0shot_english_arabic_predictions_german_instructions_llama3b.csv,24,ara,3.7461000000000015
0shot_english_arabic_predictions_german_instructions_llama3b.csv,25,eng,534.5967999999983
0shot_english_arabic_predictions_german_instructions_llama3b.csv,25,ara,17.039899999999996
0shot_english_arabic_predictions_german_instructions_llama3b.csv,26,eng,520.934899999998
0shot_english_arabic_predictions_german_instructions_llama3b.csv,26,ara,25.029099999999964
0shot_english_arabic_predictions_german_instructions_llama3b.csv,27,ara,63.67350000000008
0shot_english_arabic_predictions_german_instructions_llama3b.csv,27,eng,384.23280000000057
0shot_english_arabic_predictions_german_instructions_llama3b.csv,28,ara,69.8737999999999
0shot_english_arabic_predictions_german_instructions_llama3b.csv,28,eng,128.6292999999997
0shot_english_arabic_predictions_german_instructions_llama3b.csv,9,eng,1.147900000000001
0shot_english_arabic_predictions_german_instructions_llama3b.csv,1,ara,0.0
0shot_english_arabic_predictions_german_instructions_llama3b.csv,1,eng,0.0
0shot_english_arabic_predictions_german_instructions_llama3b.csv,2,eng,0.12739999999999999
0shot_english_arabic_predictions_german_instructions_llama3b.csv,2,ara,0.0032
0shot_english_arabic_predictions_german_instructions_llama3b.csv,6,eng,1.0317000000000003
0shot_english_arabic_predictions_german_instructions_llama3b.csv,10,eng,0.4617000000000005
0shot_english_arabic_predictions_german_instructions_llama3b.csv,4,eng,1.2353999999999978
0shot_english_arabic_predictions_german_instructions_llama3b.csv,12,eng,0.8735999999999964
0shot_english_arabic_predictions_german_instructions_llama3b.csv,11,eng,1.4560000000000037
0shot_english_arabic_predictions_german_instructions_llama3b.csv,5,ara,0.22430000000000005
0shot_english_arabic_predictions_german_instructions_llama3b.csv,5,eng,0.0022
0shot_english_arabic_predictions_german_instructions_llama3b.csv,3,eng,0.0126
0shot_arabic_english_predictions_german_instructions_llama3b.csv,6,eng,2.7962999999999907
0shot_arabic_english_predictions_german_instructions_llama3b.csv,6,ara,0.029700000000000004
0shot_arabic_english_predictions_german_instructions_llama3b.csv,7,eng,6.342
0shot_arabic_english_predictions_german_instructions_llama3b.csv,8,eng,1.4868999999999968
0shot_arabic_english_predictions_german_instructions_llama3b.csv,8,ara,0.0073
0shot_arabic_english_predictions_german_instructions_llama3b.csv,9,eng,2.495999999999989
0shot_arabic_english_predictions_german_instructions_llama3b.csv,9,ara,0.9259999999999999
0shot_arabic_english_predictions_german_instructions_llama3b.csv,10,eng,1.571299999999997
0shot_arabic_english_predictions_german_instructions_llama3b.csv,10,ara,0.09730000000000001
0shot_arabic_english_predictions_german_instructions_llama3b.csv,12,eng,3.575799999999975
0shot_arabic_english_predictions_german_instructions_llama3b.csv,13,eng,2.0272000000000157
0shot_arabic_english_predictions_german_instructions_llama3b.csv,13,ara,0.001
0shot_arabic_english_predictions_german_instructions_llama3b.csv,14,eng,0.6005999999999994
0shot_arabic_english_predictions_german_instructions_llama3b.csv,14,ara,0.0183
0shot_arabic_english_predictions_german_instructions_llama3b.csv,15,eng,3.899099999999986
0shot_arabic_english_predictions_german_instructions_llama3b.csv,15,ara,0.17769999999999997
0shot_arabic_english_predictions_german_instructions_llama3b.csv,16,eng,33.57989999999991
0shot_arabic_english_predictions_german_instructions_llama3b.csv,16,ara,0.1641
0shot_arabic_english_predictions_german_instructions_llama3b.csv,17,eng,73.90390000000012
0shot_arabic_english_predictions_german_instructions_llama3b.csv,17,ara,0.1478
0shot_arabic_english_predictions_german_instructions_llama3b.csv,18,eng,132.80800000000002
0shot_arabic_english_predictions_german_instructions_llama3b.csv,18,ara,0.16890000000000002
0shot_arabic_english_predictions_german_instructions_llama3b.csv,19,eng,326.25110000000046
0shot_arabic_english_predictions_german_instructions_llama3b.csv,19,ara,0.3085
0shot_arabic_english_predictions_german_instructions_llama3b.csv,20,eng,437.90650000000005
0shot_arabic_english_predictions_german_instructions_llama3b.csv,20,ara,0.1593
0shot_arabic_english_predictions_german_instructions_llama3b.csv,21,eng,524.8912000000003
0shot_arabic_english_predictions_german_instructions_llama3b.csv,21,ara,0.8389999999999999
0shot_arabic_english_predictions_german_instructions_llama3b.csv,22,eng,550.0292000000013
0shot_arabic_english_predictions_german_instructions_llama3b.csv,22,ara,0.9717000000000001
0shot_arabic_english_predictions_german_instructions_llama3b.csv,23,eng,536.8285000000029
0shot_arabic_english_predictions_german_instructions_llama3b.csv,23,ara,1.2069999999999999
0shot_arabic_english_predictions_german_instructions_llama3b.csv,24,eng,536.9354
0shot_arabic_english_predictions_german_instructions_llama3b.csv,24,ara,2.3930999999999996
0shot_arabic_english_predictions_german_instructions_llama3b.csv,25,eng,543.7065000000015
0shot_arabic_english_predictions_german_instructions_llama3b.csv,25,ara,4.0236
0shot_arabic_english_predictions_german_instructions_llama3b.csv,26,eng,576.451899999999
0shot_arabic_english_predictions_german_instructions_llama3b.csv,26,ara,5.0417
0shot_arabic_english_predictions_german_instructions_llama3b.csv,27,eng,623.6663000000013
0shot_arabic_english_predictions_german_instructions_llama3b.csv,27,ara,15.289700000000003
0shot_arabic_english_predictions_german_instructions_llama3b.csv,28,eng,530.6148999999986
0shot_arabic_english_predictions_german_instructions_llama3b.csv,28,ara,12.839599999999995
0shot_arabic_english_predictions_german_instructions_llama3b.csv,3,eng,0.8760000000000031
0shot_arabic_english_predictions_german_instructions_llama3b.csv,4,eng,0.3523000000000001
0shot_arabic_english_predictions_german_instructions_llama3b.csv,11,eng,1.6821999999999993
0shot_arabic_english_predictions_german_instructions_llama3b.csv,11,ara,0.039099999999999996
0shot_arabic_english_predictions_german_instructions_llama3b.csv,1,ara,0.0
0shot_arabic_english_predictions_german_instructions_llama3b.csv,1,eng,0.0
0shot_arabic_english_predictions_german_instructions_llama3b.csv,5,eng,0.24270000000000017
0shot_arabic_english_predictions_german_instructions_llama3b.csv,2,eng,0.0034000000000000002
5shot_english_arabic_predictions_german_instructions_llama3b.csv,4,eng,0.5677
5shot_english_arabic_predictions_german_instructions_llama3b.csv,6,eng,1.417999999999997
5shot_english_arabic_predictions_german_instructions_llama3b.csv,7,eng,2.949799999999993
5shot_english_arabic_predictions_german_instructions_llama3b.csv,10,ara,0.4400000000000002
5shot_english_arabic_predictions_german_instructions_llama3b.csv,10,eng,4.454099999999988
5shot_english_arabic_predictions_german_instructions_llama3b.csv,12,eng,0.9282999999999968
5shot_english_arabic_predictions_german_instructions_llama3b.csv,12,ara,1.2726000000000035
5shot_english_arabic_predictions_german_instructions_llama3b.csv,15,eng,13.468399999999946
5shot_english_arabic_predictions_german_instructions_llama3b.csv,15,ara,0.17890000000000011
5shot_english_arabic_predictions_german_instructions_llama3b.csv,16,eng,56.745200000000125
5shot_english_arabic_predictions_german_instructions_llama3b.csv,16,ara,0.7043000000000003
5shot_english_arabic_predictions_german_instructions_llama3b.csv,17,eng,72.15420000000016
5shot_english_arabic_predictions_german_instructions_llama3b.csv,17,ara,0.6284000000000004
5shot_english_arabic_predictions_german_instructions_llama3b.csv,18,eng,132.77199999999996
5shot_english_arabic_predictions_german_instructions_llama3b.csv,18,ara,0.7227
5shot_english_arabic_predictions_german_instructions_llama3b.csv,19,eng,379.7151999999991
5shot_english_arabic_predictions_german_instructions_llama3b.csv,19,ara,2.0409999999999995
5shot_english_arabic_predictions_german_instructions_llama3b.csv,20,eng,549.3906999999989
5shot_english_arabic_predictions_german_instructions_llama3b.csv,20,ara,1.6135000000000008
5shot_english_arabic_predictions_german_instructions_llama3b.csv,21,eng,671.5836999999998
5shot_english_arabic_predictions_german_instructions_llama3b.csv,21,ara,1.9265000000000005
5shot_english_arabic_predictions_german_instructions_llama3b.csv,22,eng,682.5787000000005
5shot_english_arabic_predictions_german_instructions_llama3b.csv,22,ara,3.3604000000000016
5shot_english_arabic_predictions_german_instructions_llama3b.csv,23,eng,685.1517999999993
5shot_english_arabic_predictions_german_instructions_llama3b.csv,23,ara,4.6903000000000015
5shot_english_arabic_predictions_german_instructions_llama3b.csv,24,eng,632.7249999999991
5shot_english_arabic_predictions_german_instructions_llama3b.csv,24,ara,21.890700000000006
5shot_english_arabic_predictions_german_instructions_llama3b.csv,25,ara,79.5476
5shot_english_arabic_predictions_german_instructions_llama3b.csv,25,eng,495.86159999999944
5shot_english_arabic_predictions_german_instructions_llama3b.csv,26,ara,156.8273000000001
5shot_english_arabic_predictions_german_instructions_llama3b.csv,26,eng,358.7654999999983
5shot_english_arabic_predictions_german_instructions_llama3b.csv,27,ara,270.5621999999996
5shot_english_arabic_predictions_german_instructions_llama3b.csv,27,eng,172.85950000000014
5shot_english_arabic_predictions_german_instructions_llama3b.csv,28,ara,362.8042000000001
5shot_english_arabic_predictions_german_instructions_llama3b.csv,28,eng,7.050299999999999
5shot_english_arabic_predictions_german_instructions_llama3b.csv,1,ara,0.0
5shot_english_arabic_predictions_german_instructions_llama3b.csv,11,eng,2.0652999999999975
5shot_english_arabic_predictions_german_instructions_llama3b.csv,11,ara,0.0013
5shot_english_arabic_predictions_german_instructions_llama3b.csv,14,eng,2.068500000000014
5shot_english_arabic_predictions_german_instructions_llama3b.csv,14,ara,0.0673
5shot_english_arabic_predictions_german_instructions_llama3b.csv,3,eng,0.07579999999999998
5shot_english_arabic_predictions_german_instructions_llama3b.csv,3,ara,0.013000000000000001
5shot_english_arabic_predictions_german_instructions_llama3b.csv,13,eng,0.6111999999999994
5shot_english_arabic_predictions_german_instructions_llama3b.csv,13,ara,0.17200000000000013
5shot_english_arabic_predictions_german_instructions_llama3b.csv,8,eng,0.11489999999999997
5shot_english_arabic_predictions_german_instructions_llama3b.csv,8,ara,0.0048000000000000004
5shot_english_arabic_predictions_german_instructions_llama3b.csv,5,eng,0.009600000000000001
5shot_english_arabic_predictions_german_instructions_llama3b.csv,5,ara,0.0036
5shot_english_arabic_predictions_german_instructions_llama3b.csv,9,eng,0.13559999999999997
5shot_english_arabic_predictions_german_instructions_llama3b.csv,2,eng,0.0034000000000000002
5shot_english_arabic_predictions_german_instructions_llama3b.csv,2,ara,0.0005
1shot_english_arabic_predictions_german_instructions_llama3b.csv,4,eng,2.330699999999995
1shot_english_arabic_predictions_german_instructions_llama3b.csv,10,eng,2.417499999999998
1shot_english_arabic_predictions_german_instructions_llama3b.csv,10,ara,0.0656
1shot_english_arabic_predictions_german_instructions_llama3b.csv,11,eng,0.4716
1shot_english_arabic_predictions_german_instructions_llama3b.csv,13,eng,0.7533999999999988
1shot_english_arabic_predictions_german_instructions_llama3b.csv,13,ara,0.0048
1shot_english_arabic_predictions_german_instructions_llama3b.csv,14,eng,1.663900000000004
1shot_english_arabic_predictions_german_instructions_llama3b.csv,14,ara,0.044399999999999995
1shot_english_arabic_predictions_german_instructions_llama3b.csv,15,eng,14.296399999999968
1shot_english_arabic_predictions_german_instructions_llama3b.csv,15,ara,0.21419999999999997
1shot_english_arabic_predictions_german_instructions_llama3b.csv,16,eng,32.66449999999995
1shot_english_arabic_predictions_german_instructions_llama3b.csv,16,ara,0.3290000000000001
1shot_english_arabic_predictions_german_instructions_llama3b.csv,17,eng,48.49970000000006
1shot_english_arabic_predictions_german_instructions_llama3b.csv,17,ara,0.5263000000000001
1shot_english_arabic_predictions_german_instructions_llama3b.csv,18,eng,108.95050000000009
1shot_english_arabic_predictions_german_instructions_llama3b.csv,18,ara,0.7574999999999998
1shot_english_arabic_predictions_german_instructions_llama3b.csv,19,eng,341.7605999999991
1shot_english_arabic_predictions_german_instructions_llama3b.csv,19,ara,1.8343999999999987
1shot_english_arabic_predictions_german_instructions_llama3b.csv,20,eng,511.4453000000004
1shot_english_arabic_predictions_german_instructions_llama3b.csv,20,ara,1.2294000000000003
1shot_english_arabic_predictions_german_instructions_llama3b.csv,21,eng,648.764399999998
1shot_english_arabic_predictions_german_instructions_llama3b.csv,21,ara,1.1876999999999995
1shot_english_arabic_predictions_german_instructions_llama3b.csv,22,eng,654.0956999999987
1shot_english_arabic_predictions_german_instructions_llama3b.csv,22,ara,2.2041999999999993
1shot_english_arabic_predictions_german_instructions_llama3b.csv,23,eng,660.8072000000001
1shot_english_arabic_predictions_german_instructions_llama3b.csv,23,ara,2.8279000000000005
1shot_english_arabic_predictions_german_instructions_llama3b.csv,24,eng,624.7621000000015
1shot_english_arabic_predictions_german_instructions_llama3b.csv,24,ara,16.756699999999984
1shot_english_arabic_predictions_german_instructions_llama3b.csv,25,eng,493.3247000000006
1shot_english_arabic_predictions_german_instructions_llama3b.csv,25,ara,59.46969999999999
1shot_english_arabic_predictions_german_instructions_llama3b.csv,26,eng,377.639099999999
1shot_english_arabic_predictions_german_instructions_llama3b.csv,26,ara,106.19090000000027
1shot_english_arabic_predictions_german_instructions_llama3b.csv,27,ara,181.33760000000007
1shot_english_arabic_predictions_german_instructions_llama3b.csv,27,eng,214.04049999999992
1shot_english_arabic_predictions_german_instructions_llama3b.csv,28,ara,279.4663
1shot_english_arabic_predictions_german_instructions_llama3b.csv,28,eng,18.915800000000004
1shot_english_arabic_predictions_german_instructions_llama3b.csv,7,eng,3.6369999999999862
1shot_english_arabic_predictions_german_instructions_llama3b.csv,7,ara,0.0053
